img_paths,id,label,cell_type,patient,height,width,mean_brightness
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974998.jpg,32974998,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.8020573313039
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974905.jpg,32974905,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.85516742770167
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974902.jpg,32974902,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,212.06937848807712
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974969.jpg,32974969,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.8858168442415
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974971.jpg,32974971,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,193.59743023845763
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974887.jpg,32974887,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,212.62383815322173
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974990.jpg,32974990,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,203.7606747843734
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32975015.jpg,32975015,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,217.08602993404364
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974993.jpg,32974993,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,199.49510147133435
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974953.jpg,32974953,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.51601471334348
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974897.jpg,32974897,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,208.32091577879248
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974894.jpg,32974894,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,207.3000380517504
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974983.jpg,32974983,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.16913242009133
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32975014.jpg,32975014,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,193.77175799086757
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974956.jpg,32974956,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,216.89216641298833
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974896.jpg,32974896,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,213.73215880263825
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974893.jpg,32974893,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,212.59245560629122
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974996.jpg,32974996,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,211.23000253678336
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974913.jpg,32974913,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,212.0089117199391
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32975024.jpg,32975024,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,185.7537899543379
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32975032.jpg,32975032,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,206.5499086757991
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974875.jpg,32974875,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,215.65511415525114
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974903.jpg,32974903,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,192.00012683916793
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974967.jpg,32974967,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,198.17365804160326
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974932.jpg,32974932,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,210.6143556570269
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974933.jpg,32974933,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,198.4710984271943
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Smudge cells/SMU_32974962.jpg,32974962,SMU,Smudge cells,PBC_dataset_APL_AML,365,360,197.74432775240993
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974881.jpg,32974881,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,209.07690005073567
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975001.jpg,32975001,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,207.07254185692543
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975009.jpg,32975009,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,204.76468290208015
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974976.jpg,32974976,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,201.5687772704211
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974922.jpg,32974922,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,209.3638762049721
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974947.jpg,32974947,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,208.1644647387113
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974964.jpg,32974964,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,206.53045915778793
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974936.jpg,32974936,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,205.1313394216134
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974941.jpg,32974941,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,213.5846372399797
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974963.jpg,32974963,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,204.92284119736175
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974973.jpg,32974973,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,209.260502283105
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975010.jpg,32975010,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,205.62895991882294
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975011.jpg,32975011,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,198.40915271435819
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975027.jpg,32975027,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,198.20538559107052
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975033.jpg,32975033,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,200.58505834601726
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974906.jpg,32974906,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.66261542364282
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974930.jpg,32974930,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,207.05882293252157
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974959.jpg,32974959,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,207.18073313039068
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974946.jpg,32974946,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,206.31864535768645
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974979.jpg,32974979,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,202.59134449518012
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974934.jpg,32974934,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.64498477929985
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974999.jpg,32974999,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.7588203957382
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975025.jpg,32975025,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,204.70007610350075
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974961.jpg,32974961,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,199.85882546930492
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974929.jpg,32974929,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.67763064434297
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974920.jpg,32974920,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,208.20907661085744
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974987.jpg,32974987,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,210.9834474885845
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974884.jpg,32974884,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,212.02014205986808
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974986.jpg,32974986,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,202.81336884830034
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975016.jpg,32975016,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,205.3990055809234
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974921.jpg,32974921,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,204.79377980720446
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974945.jpg,32974945,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,207.51752917300863
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975021.jpg,32975021,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,199.34662354134957
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974910.jpg,32974910,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,206.83994926433283
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974928.jpg,32974928,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,207.57023845763572
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974877.jpg,32974877,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,205.99813039066464
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974988.jpg,32974988,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,209.40079908675798
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974918.jpg,32974918,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,212.11232115677322
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974872.jpg,32974872,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.75296549974632
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974940.jpg,32974940,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,211.02021816336884
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32975022.jpg,32975022,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,206.32591831557585
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974907.jpg,32974907,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,202.61604261796043
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Lymphocyte/LY_32974911.jpg,32974911,LY,Lymphocyte,PBC_dataset_APL_AML,365,360,202.17139523084728
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Band neutrophils/BNE_32974991.jpg,32974991,IG,Band neutrophils,PBC_dataset_APL_AML,365,360,212.90654997463216
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Band neutrophils/BNE_32974882.jpg,32974882,IG,Band neutrophils,PBC_dataset_APL_AML,365,360,204.30122019279554
../../data/PBC_dataset_APL_AML/Patient_105/Signed slides/Band neutrophils/BNE_32974952.jpg,32974952,IG,Band neutrophils,PBC_dataset_APL_AML,365,360,203.46351851851853
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744210.jpg,7744210,MO,Promonocyte,PBC_dataset_APL_AML,365,360,181.6828817858955
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744270.jpg,7744270,MO,Promonocyte,PBC_dataset_APL_AML,365,360,189.60305682394724
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744261.jpg,7744261,MO,Promonocyte,PBC_dataset_APL_AML,365,360,194.73235667174023
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744333.jpg,7744333,MO,Promonocyte,PBC_dataset_APL_AML,365,360,176.15027904616946
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744326.jpg,7744326,MO,Promonocyte,PBC_dataset_APL_AML,365,360,193.21388127853882
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744328.jpg,7744328,MO,Promonocyte,PBC_dataset_APL_AML,365,360,195.08214611872145
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744346.jpg,7744346,MO,Promonocyte,PBC_dataset_APL_AML,365,360,183.66911719939117
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744265.jpg,7744265,MO,Promonocyte,PBC_dataset_APL_AML,365,360,190.27900304414004
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744230.jpg,7744230,MO,Promonocyte,PBC_dataset_APL_AML,365,360,195.139066463724
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744224.jpg,7744224,MO,Promonocyte,PBC_dataset_APL_AML,365,360,186.40980466768139
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744236.jpg,7744236,MO,Promonocyte,PBC_dataset_APL_AML,365,360,196.7727574835109
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744323.jpg,7744323,MO,Promonocyte,PBC_dataset_APL_AML,365,360,187.66944951801116
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744303.jpg,7744303,MO,Promonocyte,PBC_dataset_APL_AML,365,360,180.9859715880264
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744336.jpg,7744336,MO,Promonocyte,PBC_dataset_APL_AML,365,360,192.45324454591577
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744211.jpg,7744211,MO,Promonocyte,PBC_dataset_APL_AML,365,360,179.15601471334347
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744291.jpg,7744291,MO,Promonocyte,PBC_dataset_APL_AML,365,360,178.60728310502284
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744310.jpg,7744310,MO,Promonocyte,PBC_dataset_APL_AML,365,360,192.711831557585
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744246.jpg,7744246,MO,Promonocyte,PBC_dataset_APL_AML,365,360,197.45170979198377
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744373.jpg,7744373,MO,Promonocyte,PBC_dataset_APL_AML,365,360,187.75434297311008
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Promonocyte/PMO_7744292.jpg,7744292,MO,Promonocyte,PBC_dataset_APL_AML,365,360,175.52126331811263
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744254.jpg,7744254,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,203.78907661085742
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744330.jpg,7744330,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,210.0543429731101
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744338.jpg,7744338,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,204.93209030948756
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744237.jpg,7744237,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,200.51409944190766
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744349.jpg,7744349,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,217.4150811770675
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744217.jpg,7744217,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,209.31271943176054
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744319.jpg,7744319,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,190.99358954845258
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744324.jpg,7744324,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,208.81315068493151
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744220.jpg,7744220,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,211.274299847793
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744285.jpg,7744285,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,203.90088026382546
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Erythroblast/ERB_7744357.jpg,7744357,ERB,Erythroblast,PBC_dataset_APL_AML,365,360,211.57618975139522
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Plasma cells/PC_7744316.jpg,7744316,PC,Plasma cells,PBC_dataset_APL_AML,365,360,194.27061643835617
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Segmented neutrophils/SNE_7744260.jpg,7744260,SNE,Segmented neutrophils,PBC_dataset_APL_AML,365,360,189.70147133434804
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Segmented neutrophils/SNE_7744264.jpg,7744264,SNE,Segmented neutrophils,PBC_dataset_APL_AML,365,360,199.95180365296804
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Segmented neutrophils/SNE_7744279.jpg,7744279,SNE,Segmented neutrophils,PBC_dataset_APL_AML,365,360,203.9500558092339
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744351.jpg",7744351,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,175.18847285641806
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744223.jpg",7744223,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,184.15381278538814
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744284.jpg",7744284,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,196.99941400304414
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744229.jpg",7744229,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,194.37562151192287
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744359.jpg",7744359,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,189.83058853373922
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744274.jpg",7744274,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,196.96495941146625
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744356.jpg",7744356,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,184.74303906646372
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744206.jpg",7744206,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,190.59046169457127
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744227.jpg",7744227,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,192.55488077118213
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744235.jpg",7744235,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,171.8680644342973
"../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Blast, no lineage spec/BL_7744311.jpg",7744311,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,365,360,180.31880517503805
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744225.jpg,7744225,MO,Monocyte,PBC_dataset_APL_AML,365,360,192.55860984271942
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744309.jpg,7744309,MO,Monocyte,PBC_dataset_APL_AML,365,360,175.53171486555047
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744369.jpg,7744369,MO,Monocyte,PBC_dataset_APL_AML,365,360,187.8280771182141
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744315.jpg,7744315,MO,Monocyte,PBC_dataset_APL_AML,365,360,186.30619228817858
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744340.jpg,7744340,MO,Monocyte,PBC_dataset_APL_AML,365,360,184.59211821410452
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744312.jpg,7744312,MO,Monocyte,PBC_dataset_APL_AML,365,360,193.62582699137494
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744317.jpg,7744317,MO,Monocyte,PBC_dataset_APL_AML,365,360,195.67486808726534
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744222.jpg,7744222,MO,Monocyte,PBC_dataset_APL_AML,365,360,202.25190766108574
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744277.jpg,7744277,MO,Monocyte,PBC_dataset_APL_AML,365,360,196.3890106544901
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744268.jpg,7744268,MO,Monocyte,PBC_dataset_APL_AML,365,360,193.7863876204972
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744288.jpg,7744288,MO,Monocyte,PBC_dataset_APL_AML,365,360,185.00265093860983
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744363.jpg,7744363,MO,Monocyte,PBC_dataset_APL_AML,365,360,181.53153221714865
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744379.jpg,7744379,MO,Monocyte,PBC_dataset_APL_AML,365,360,189.40284880771182
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744199.jpg,7744199,MO,Monocyte,PBC_dataset_APL_AML,365,360,195.9641451040081
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744252.jpg,7744252,MO,Monocyte,PBC_dataset_APL_AML,365,360,193.7988939624556
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744209.jpg,7744209,MO,Monocyte,PBC_dataset_APL_AML,365,360,191.04547437848808
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744207.jpg,7744207,MO,Monocyte,PBC_dataset_APL_AML,365,360,191.88541603247083
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744241.jpg,7744241,MO,Monocyte,PBC_dataset_APL_AML,365,360,198.60047184170472
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744295.jpg,7744295,MO,Monocyte,PBC_dataset_APL_AML,365,360,193.50451040081177
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744305.jpg,7744305,MO,Monocyte,PBC_dataset_APL_AML,365,360,188.68417808219178
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744299.jpg,7744299,MO,Monocyte,PBC_dataset_APL_AML,365,360,184.86122526636225
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744370.jpg,7744370,MO,Monocyte,PBC_dataset_APL_AML,365,360,185.33091324200913
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744203.jpg,7744203,MO,Monocyte,PBC_dataset_APL_AML,365,360,203.47493150684932
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744368.jpg,7744368,MO,Monocyte,PBC_dataset_APL_AML,365,360,188.33919330289194
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744371.jpg,7744371,MO,Monocyte,PBC_dataset_APL_AML,365,360,196.91639015728057
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744341.jpg,7744341,MO,Monocyte,PBC_dataset_APL_AML,365,360,188.22144596651447
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744240.jpg,7744240,MO,Monocyte,PBC_dataset_APL_AML,365,360,200.81154490106545
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744352.jpg,7744352,MO,Monocyte,PBC_dataset_APL_AML,365,360,185.67258244545917
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744355.jpg,7744355,MO,Monocyte,PBC_dataset_APL_AML,365,360,199.91350583460172
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744362.jpg,7744362,MO,Monocyte,PBC_dataset_APL_AML,365,360,194.13608320649416
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744350.jpg,7744350,MO,Monocyte,PBC_dataset_APL_AML,365,360,192.14933282597667
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744329.jpg,7744329,MO,Monocyte,PBC_dataset_APL_AML,365,360,195.60018011161847
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744238.jpg,7744238,MO,Monocyte,PBC_dataset_APL_AML,365,360,194.55655758498224
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744298.jpg,7744298,MO,Monocyte,PBC_dataset_APL_AML,365,360,187.1318112633181
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744259.jpg,7744259,MO,Monocyte,PBC_dataset_APL_AML,365,360,183.23639776763065
../../data/PBC_dataset_APL_AML/Patient_36/Signed slides/Monocyte/MO_7744272.jpg,7744272,MO,Monocyte,PBC_dataset_APL_AML,365,360,203.25128107559615
